category,rating,text,label
Sports_and_Outdoors,5.0,"I prefer a good pump, but I wouldn't trust this pump to hold up to the rigors of an 8-hour hike.  The pump is a bit more expensive, but that's not a concern.  The pump itself is a decent size and holds a large amount of water.  The bottom line is that it's a good pump",1
Sports_and_Outdoors,5.0,These golf balls are so soft and easy to grip. I also love that they are coated with a soft gel.  The plastic is soft and is easy to clean.  I would definitely recommend this product to anyone.  I would recommend it for golf ball holders.The pump does not work as well as I expected.  I have had to,1
Sports_and_Outdoors,4.0,"This is a nice tank, it is lightweight and comfortable.

The only reason I gave it 4 stars is that the plastic parts are very heavy, if you don't get it right it will hurt your hand.

I will be buying another one for my wife.I bought this for my daughter's bike to keep in her car.",1
Sports_and_Outdoors,5.0,"In 3 seconds this chair looks like it was made in China.  If you have been looking for a chair that is comfortable for your needs and then have a money-saving plan, this is it.  It's a great buy for those who want a good chair.Great for the money.  I have a 11 year old daughter and she",1
Sports_and_Outdoors,5.0,"I bought my daughter 4 pairs of these little boots this winter. They're just so perfect. They are so warm and super comfy. She's excited to have boots just like mommy too!
We went on a field trip with her preschool class to a farm today. It was VERY cold but she said her feet were toasty warm. She had enough traction walking around on uneven ground too.
Love these little boots!",0
Sports_and_Outdoors,5.0,"Have you ever tied a rubber band on your racquet as a string vibration dampener?
These dampeners are just adorable, and a fun change from the boring big name dampeners, and a far cry from using a rubber band.

One or two is all it takes, and they are fun to change out to personalize your equipment.

Sunshine, a flower, and three smiley faces that look like your favorite emoticons.

Sample provided for review",0
Sports_and_Outdoors,4.0,"Knife came two days early, wonderful!
Sturdy, somewhat sharp. Tested it on a few logs for a fire last night. Comfortable to use. Hand grip is comfortable and sturdy. A little thinner then I would like but better than a ""store bought"".
One question/complaint I have. What's up with the shoe laces?? I appreciate the leg 'strap' and the hand 'strap' but really? Shoe laces? Tossed them out and used leather strips.",0
Sports_and_Outdoors,5.0,"These compression shorts solved the problem!!  I hot conditions or in the rain I had terrible inner thigh chafing.  I tried powders, creams,  and almost tried duct tape.  These worked perfect.  I had a day long work on a course in the rain...no, absolute no chafing!

Yes I would buy this again, and will!  I did tell my friends who are ordering some for themselves!",0
Sports_and_Outdoors,5.0,"Unless you know already how to hula hoop, buy a larger one. I give this 5 stars because I made the mistake of buying a small one. But again, if you can hula already, this is nicely weighted and will work you out. If you CANNOT hula hoop (aren't very good) buying a larger one will be better for you. Yes, that's confusing logic but any hooper will confirm it.",0
Sports_and_Outdoors,3.0,"This rope is 30ft long and is thin, reflective and lightweight and packs up small. However, the biggest negative for me, and one of the reasons I don't use it much, is because it tangles up so easily. The reflective tape they have woven into the rope makes it tangle even easier than it normally would without the reflective material. But for $12, I'm not going to complain too much.",0
Sports_and_Outdoors,4.0,"I should have read more carefully.  Product is as described.  It fit my pool table well.  It is thinner than I would like.  I would like to have something heavier on my table before putting on the ping pong top (i.e. something with more protection).  Since it is ""thin"", it is easy on and easy off which is a good thing.  Color is great.",0
Sports_and_Outdoors,3.0,"I was disappointed with this Frankford Arsenal bullet puller...the one I got broke within 2 minutes of use and had to return for another...also, I don't like having to change out the collets depending on the caliber of bullet you are reclaiming..I should have stayed with the one collet RCBS hammer I had to start with...I gave it to a friend and choose to try a new one..shame on me.",0
Sports_and_Outdoors,5.0,Holds wine perfectly and doesn't go into the glass. I also love that it's easier to use. Great for emergencies or for camping. The plastic lid on the lid is nice and tight. It's a little thin for a car but I don't think it would hold up to a day's use.,1
Sports_and_Outdoors,2.0,"The first time I filled it with water, the water was cold. When I got home, the water was too hot to drink, and the lid was too tight. The lid was too tight, and it was too slippery. I was thinking about going with a different lid. I knew I was getting too hot, and I had to make sure the",1
Sports_and_Outdoors,4.0,"It's a nice looking cover, but the fact that it's a little too large for my 4. 6"" waist makes it a little too small for me. I'm 5'2"" and it fits just right. I think it's going to be a little short for me. I'll have to order another one.",1
Sports_and_Outdoors,5.0,"I originally returned this product, but I thought it would be better to make a small size one.

I had a friend who was a lifetime member of the Marine Corps and wanted to go to war in the Middle East, so I ordered this as a gift for him. He loved it and said it was a great addition to his military uniform.",1
Sports_and_Outdoors,3.0,"way too small. ordered it and it arrived with a small fit.  I have a large one.I bought this for a friend, and he is a big guy. He likes it so much that he bought it for his wife. The size is perfect for him. He loves the texture and it's easy to clean and it's a great addition",1
Sports_and_Outdoors,5.0,"Purchased this for my four year old son. He loves it.  He loves the way he can get a grip on the gun, and the clear plastic plastic grip.  He has been using it for about 6 months now, and it is very comfortable.  He has had no issues with it.  He has the pistol in his hand",1
Sports_and_Outdoors,4.0,It is a good looking and functional helmet.  The fit is nice and snug.  The front is a bit tight and the back is a bit loose.  It is very comfortable to wear.  It is a good value for the money.I bought this for my husband for Christmas and it's great! He loves it and I can't wait,1
Sports_and_Outdoors,4.0,"This is a nice headlight, but the wide brim makes it a little difficult to see through the goggles. The lens is also a bit too small for my liking. I would definitely recommend this product to anyone. I would suggest getting one for your car or boat. I received a free sample for my honest and unbiased review.",1
Sports_and_Outdoors,5.0,"Tired of using two small tubes of the same product. I decided to make a small tube and use a pair of the same tubes, both of which have a ""good"" smell. The smell is similar to the smell of your favorite coffee. I then placed the two tubes in the same bag. The smell was just as good as the one I",1
Sports_and_Outdoors,4.0,"I liked the case,but the green color was not as bright as online. It was more of a lighter green and I wanted a brighter green. Just a matter of preference. Also,it was smaller than I thought. It didn't look as if it could hold much,not that you should pack as if going on  vacation,but I'm just saying! So,with that,I returned it. Other than that,it was a nice small bag.",0
Sports_and_Outdoors,5.0,"Great lite weight outdoor convertible pant. They meet all my needs for camping, hiking, everyday wear or just lounging. They have held up to 32 consecutive days of camping with no damage or staining that would come out in the wash. Had one of the upper pocket form a opening from a stitch that was not properly lock stitched. I rate them a ten out of ten. And will buy more!",0
Sports_and_Outdoors,5.0,"I have started lifting again after taking several years off do to a back injury. When I lifted before I never used gloves.

So far using these gloves has made a big difference. I get a better grip after I start sweating and I don't think I'll get the have the same wear and tear on my hands as I have before. Good purchase and I would recommend these gloves to lifter.",0
Sports_and_Outdoors,5.0,"Great inexpensive multi-tool set, with a variety of hexagonal tools, including a large 8mm version. There are also Shimano and Mavic wrenches included. The chain breaker is also a nice addition not found on many all-in-one bike tools. The EyezOff is built with good quality for a $15 multi-tool, and each tool deploys and retracts back into the case easily. This is a very versatile bike tool at a great price.",0
Sports_and_Outdoors,5.0,"The outer shell works great, has lots of roomy pockets, does the job of keeping the wind and rain/snow out. But it is the detachable inner shell that really makes this shine. It is the warmest jacket I have. I have worn it quite a bit this past winter by itself. It is very light weight, but as soon as I put it on, the winter cold just seems to disappear.",0
Sports_and_Outdoors,1.0,The description says these socks are seamless - they absolutely are not.  I had a big seam going down every toe which caused constant rubbing.  These socks are so uncomfortable and rubbed my toes/toe webbing so much that I had to take them off after 20 minutes of use (my toes are now sore).  I *highly* recommend you pass on these socks - I will be returning mine.,0
Sports_and_Outdoors,5.0,I commute to work and this is the best light I have ever owned.  The high beam seems more than enough for me to ride a paved forest preserve trail in the pitch black.  I had to lower the power when I hit the neighborhood streets. On driver stopped to talk to me saying I was blinding him with my light.  I now keep the beam pointed lower.,0
Sports_and_Outdoors,5.0,"I have a MOAB 10 bag that I use as my bug out bag, and as fantastic as it is, there are still times that I trouble getting all of my gear inside the bag, or securely attached to the Molle webbing.  That was until I found these tactical T-Rings.  They are well built and the quality is self evident upon review.  And they work great!  Recommended!",0
Sports_and_Outdoors,3.0,"I've been wearing this suit for about two and a half months swimming in a school pool for aout half an hour 2-3 days a week (rinsing thoroughly after with tap water and hand washing once a week) and the material is wearing thin, sorry to have to look for a replacement so soon, but it was a great starter suit while I decided whether I would stick with the swimming!",0
Sports_and_Outdoors,2.0,"I heard that resistance bands are an option for the AR-15.  I thought this would be a great solution.  I am a 32 oz. man, so it is not that big of a deal.  I am a 26 oz. man and this is the perfect size for me.  I have a 23 oz. man and this is perfect",1
Sports_and_Outdoors,3.0,I have a 100# bag that has the wide brim and the large brim for my 40oz one.  The small brim is the most comfortable and is the most comfortable.  I used this to make my own makeshift hat.  I was also able to use this to make my own sun visor.  I love the fact that I can use the,1
Sports_and_Outdoors,3.0,"Its really flimsy and thin, but I thought it would be a nice addition to the bike. Great product. Great price. I am a 32 year old man, so it is pretty much impossible to get this on my bike without a spare one. This one is a bit too small for me. I will have to order another one.",1
Sports_and_Outdoors,1.0,Product arrived and it had a nice seal. The fit is nice and snug. The extra space is great. I am 6' tall and fit comfortably in a 4' waist. I am not in the size range for size. This is a great size for me. I will be ordering more. Very good product.,1
Sports_and_Outdoors,5.0,"Bought this for my Coleman (Cordura) and I really liked it. I have one in my house and the other in a garage. The light is bright and it is easy to see. I have been using it on a few different trips. I use it on my full sized vehicle (3.5"" diameter) and I can see the",1
Sports_and_Outdoors,5.0,I am still learning the ropes. The only reason I gave it 4 stars is because I just can't get the rope to hang up.  The rope itself is pretty sturdy and it's comfortable to use.  I would definitely recommend this one.I bought this for my husband for Christmas and it's great! He loves it and I can't wait to,1
Sports_and_Outdoors,5.0,"Surprisingly good for the price.

I use it at the beach and I also wear it for the gym.Great product. Great price. I am a 32 year old man who works out in the gym. I had no issues with the racket, and it was as advertised. I ordered the full size and it fit perfectly. I will be buying",1
Sports_and_Outdoors,5.0,"saw some negative comments concerning this item, as well as the fact that it is a little expensive.

I had to return it.  The ring itself is a great quality and does not slip around when not in use.  The size is perfect and is perfect for me.  I would recommend this item to anyone who has a large head and wants",1
Sports_and_Outdoors,4.0,"Needed to add camo to my single shot 12 ga. for turkey season. The pattern didn't look like my jacket, which is also Realtree, but was random and camouflaged it nicely. Being a gun that was handed down to me I didn't want to damage it and the Camo Form kept the briars from scratching the finish. IF IT GETS WET TAKE IT OFF,LET THE CAMO FORM DRY AND CLEAN THE GUN!",0
Sports_and_Outdoors,4.0,"For anyone who rides a bike, this is necessary!  Some days I ride for over 3-4 hours and these Padded Shorts helps.  Without these shorts, I would not want to ride more than an hour.  I ride a mountain bike with a specially made seat for men...but these shorts are still needed.  I had these for over 4 years now and still going strong.  I highly recommend.",0
Sports_and_Outdoors,5.0,"I got this to replace some really crappy tape on my girlfriend's bike.  I have it on my bike as well.  The padding and comfort of this guy is just the best.

After riding through rain, snow, NYC streets, and East Coast summers, they haven't picked up any funky scents.

The tape is durable as well.  It's been in a few crashes and, besides a few scratches, is still going strong.",0
Sports_and_Outdoors,5.0,"Using mine for months constant 24/7 and its still awesome! The majority of low reviews are because they give kids these things to chew on, how about teach your kids not to chew or bite the mouthpiece instead of ripping on a well designed product made for adults. Give your kids the sippy cups they obviously still need! Another idea would be to teach then to use teeth for chewing not drinking!",0
Sports_and_Outdoors,5.0,"I absolutely love my mat! I used to slip constantly even with a yogi grp towel on my old mat. I just pour a little water over it before I start for grip. I wet a cloth and use mat wash so it doesn't go into washer.

I'm very pleased with it.

Cons: not as thick as a manduka pro so, I must put something under the top of my feet in sleeping hero.",0
Sports_and_Outdoors,3.0,It is okay for a tent. I dislike how there are no window covers on the sides. You basically need to use the tarp for privacy. This doesn't work well when you're camping in a Texas winter and only need privacy for a second to change clothes. I disliked how it stated it was on a huge sale for prime day when really that is the normal price on any other day.,0
Sports_and_Outdoors,5.0,"As others have commented, it's convenient to be able to mount two cages and be able to grab either bottle from the same side while riding. The cage and mounting bracket are two parts, held (firmly) together by the cage bolts (on your bike, not shipped with the cage). Much more attractive than the old standby aluminum cages, at about the same price. Holds a 20oz Powerade or Gatorade bottle just right.",0
Sports_and_Outdoors,5.0,"Fit true to size, definitely more of a 5mm width. Exactly what I was looking for - many of these silicone rings are very wide and do not look good on my hand. Haven't worn one to the gym yet, but they seem pretty durable.

Update: I always wear these to the gym now and they have held up very well. No signs on damage, and they are very comfortable while lifting weights.",0
Sports_and_Outdoors,1.0,"Very light flimsy table, and it has the design flaw of being a cheap piece of junk.  It is basically a cheap box.  There is no way you can use it as a stand.  It is not a good value for the money.  This is a great value for the money.  I have used it for 3 months and have never",1
Sports_and_Outdoors,5.0,"I use it to lock my gun and the chamber is very smooth.

The only downside is that it's very hard to mount.  The ring itself is a bit loose and that means it won't fit in the pocket of my jacket.  This is a problem for me.  I'm not a fan of the ring, but I do like it",1
Sports_and_Outdoors,5.0,I love these shorts. They have the wide knee straps that keep your hands from getting sweaty and the wide ankle straps that allow you to carry a small amount of weight. I love that they are made in China. I am very pleased with the quality of the product. I received a free sample for a fair and honest review.,1
Sports_and_Outdoors,5.0,"This is one of the better ones I've used. I will keep this for the next one.I bought this for a friend, and he is a big fan. He likes it so much that he bought it for his next camping trip. He is very happy with it. He also likes it. He's also going to use it for a lot of other",1
Sports_and_Outdoors,5.0,"Nicely fitting goggles, perfect for hiking or running.  Not too big or too small, but fits well.  Great quality and fit, feels good in the hand, and is very comfortable.  The only complaint is that the cover is a little loose around the eyes.  The cover is loose enough to not get lost or damaged, but the plastic cover",1
Sports_and_Outdoors,5.0,"The perfect umbrella. It makes it easy to hang on a chair, or make a small picnic table.

I had to replace the Sawyer and then the Teton cover. I used this to make my own makeshift umbrella. I am very pleased.I bought this for my husband for Christmas and it's great! He loves it and I can't wait to",1
Sports_and_Outdoors,5.0,"After holding my new arrival, it has kept the chain in place.  I have a large one and a small one.  I am using the small one and the larger one.  The chain came in perfect condition.  I am very pleased.I bought this for my husband for Christmas and he loves it! He is very happy with the item and it",1
Sports_and_Outdoors,5.0,"This little knife is simply a little too small and thin for my liking, but I'm pretty confident that it'll last me for a while. The blade itself is solid and strong, but it's a little smaller than I like, so it might be a little too large for me. I don't really have a problem with it being too big for me,",1
Sports_and_Outdoors,5.0,"This cup is large enough that it can be used in a full sized cup holder. It has a nice cup holder that is easy to mount and is easy to clean. The cup holder is easy to adjust and the cups are easy to clean. The cup holders are made of durable aluminum with no visible rust.

I did not test the cup holder on my",1
Sports_and_Outdoors,1.0,"I purchased the Flitz gun/knife care kit to clean the finish on my 2 month old $3,000 pistol. The polish is advertized to be safe on ""factory hot gun bluing"". After polishing the finish on my firearm using the polish and a wiping t-shirt I noticed the finish was coming off. I just could not believe it. Because of FLITZ I am now going to have an extremely large repair bill.",0
Sports_and_Outdoors,4.0,"This saddel is comfortable and looks great.  Makes the training runs on the moutain bike fly by.

I have been able to do some long rides as the weather in Michigan is more cyclist friendly, mostly.  The saddel is just as comfortable out doors as it was on the trainer.  Make sure the saddle is installed properly and level.  Note: I wear both padded cycling shorts and padded cycling undershorts.",0
Sports_and_Outdoors,5.0,"I'm very happy to have made the switch from head scarf/sweat band to GUTR. Comes with easy adjustments for larger or smaller head sizes. Very comfortable...don't even know you have it on. Definitely keeps the sweat out of my face and eyes. On occasion of a really, really hot day, I have to remember to tilt my head to the side to empty gutter of sweat or it will get in my eyes.",0
Sports_and_Outdoors,5.0,"The design of this Poncho is better than U.S. Military issue: It has snaps that create sleeves for your arms making it easier to do things without the rain seeping in. However, it still functions well as a small tarp. The quality is good and it is very light weight and compact, even if the camo looks a little weird; after having for a while, I'm getting where I kind of like it.",0
Sports_and_Outdoors,5.0,The whole Zombie Line is great and includes black scales. This is more of a gardening design that with it's thickness can cut through limbs. Easy to sharpen and a great company that makes it. Not enough companies have stepped up to make full tang brush hooks. Every civilization had a version of a sharp hook for harvesting and clearing brush. I hope KA-BAR releases a larger tapered version for more brush cutting.,0
Sports_and_Outdoors,4.0,"The small size (10L) is a perfect fit for my Kelty Cosmic Down 20 degree sleeping bag. This sack is tough and well built, but a little heavy compared to other options. Mine measures 5.44 oz on a kitchen scale. The zipper pocket hasn't been useful, you can't get anything into or out of it when the sack is compressed. Overall it's a nice piece of gear and should last a long time.",0
Sports_and_Outdoors,5.0,Great under the desk foot elliptical.  I tend to use it the most when I am on a phone conference meeting.  I can clock 20-30 minutes without even realizing it.  I purchased it because I set at my desk for too many hours and would like additional exercise.  What I like about it is that I can feel my muscles working all the way up in my upper thigh.,0
Sports_and_Outdoors,4.0,"At a glance upon arrival I was a little worried. The shorts were tiny but it turned out they were a good fit. The material isn't thin and weightless, but its' a solid material that is comfortable. I like how the shorts go down towards the knee. I received a discount on this product through Amazon Review Trader, and the deal made it all especially worth it. Also, the shipment came on time.",0
Sports_and_Outdoors,5.0,"I was very impressed with the product.  The laser cutting did a great job.  There is one little wave around one of the ears but it does not affect function or safety and can only be viewed from a few inches out.

Overall, great product and fast shipping.  I would buy again (and likely will).  I've never shot steel before and I probably won't go back to paper after this.",0
Sports_and_Outdoors,2.0,"We have a hard time keeping an open cell phone in the car.  So I decided to try a pair of the best ear plugs I could find, and they are great.  The only thing I didn't like is that they came with some loops on the back.  I also had a problem with the length of the loops on the back of the ear plugs",1
Sports_and_Outdoors,5.0,Used this several times now and it is the best. I will keep my 2x2 and the other two in the car. The only negative is the plastic part on the handle is a little bit too hard. I would like to change it.I bought this to replace the old one I bought.  I love the color and the fact that the pockets are a,1
Sports_and_Outdoors,5.0,"Bought this, along with a few other mounts.  I've had a lot of problems with them.  If you want to mount your mount to the bike you'll need to get some sort of mounting bracket.  I've been using this for about a year now and it's not going anywhere.  I have a mounting bracket that I can use to mount",1
Sports_and_Outdoors,3.0,Only had it less than a week ago. I've now used it for about a week. I am very happy with it. The ring is a little too loose and the color is a little too loose. I think it might be a little snug. I received this product at a discount in exchange for an honest and unbiased review.,1
Sports_and_Outdoors,5.0,This rain fly is amazing.  I love the feel of the fabric.  The yellow color is really nice and the black is nice.  The zipper is very tight so it is hard to get it into the pockets.  I am very pleased with the quality of the product.  I received a free sample for an honest and unbiased review.I ordered this to,1
Sports_and_Outdoors,2.0,"I was looking for a better set of grips and these fit it perfectly.  I have one in my 6th-Eleven, and it is the best one I have.  The only thing I would change is the size of the grip.  I use it for my full size Glock 19.  I have the 9mm Glock 19, and it fits perfectly",1
Sports_and_Outdoors,4.0,"These are my son's favorite shirts. The quality is good and the fit is great. He has been wearing them for the past month. He loves the fit and the shirt is very comfortable. The stakes are great. The stakes are very sturdy. I use them to hold my 24"" stainless steel forks in place and keep them in place.",1
Sports_and_Outdoors,5.0,"High quality fitbit band that can be used as a backup/replacement band for your fitbit.  Band made of soft plastic material that is very comfortable.  No smell like other cheap brands and seem very strong.  Easily adjusted to my wrist size.  The fitbit unit fits well and works just as well as the original band.

I HAD RECEIVED THE ITEM FOR FREE/AT A DISCOUNT IN EXCHANGE FOR AN UNBIASED HONEST FEEDBACK.",0
Sports_and_Outdoors,5.0,"This snorkel does 2 things for me. 1. It allows me to focus on techniques when doing strokes I'm not very good at. 2. It allows me to push harder and longer when I'm swimming for a workout more than speed.

I tend to swim till I can't go any further, then put the snorkel on and do as many laps as I can. For 20 bucks this was a great investment in my health.",0
Sports_and_Outdoors,5.0,"Purchased two of these for a recent overnight backpacking trip.  Worked really well to compress my ""car"" camping Coleman mummy sleeping back down to a more manageable size and strap to my pack.  Used the second bag to compress the clothes I brought along to save space.  Seem fairly well built and did not fray at all when I pulled the straps tight.  Zippered pocket on the top is useless.",0
Sports_and_Outdoors,5.0,"...that's not to say they will shoot well in any .22 cal air gun.  Each gun shoots each pellet differently.  There are actually several other pellet brands, shapes & weights that shoot equally as well in the Beeman, but they are considerably more expensive.  So, as cool as the pricier, more 'exotic' pellets are, for me, it's not about cool, it's about accuracy and bang for the buck...and these provide both.",0
Sports_and_Outdoors,5.0,"The BEST towel I've ever used! It comes with a wash cloth which is huge! It drys you off super quick and air dries in minutes!! BONUS: It comes with a nice flat zipper case with a compartment separately attached to the front to put the wash cloth in for easy travel or storage, if you like. Definitely recommend these towels. Remember ""you always get what you pay for"" These are reasonable priced towels.",0
Sports_and_Outdoors,5.0,"I now have two of these...one for each of my boys. I have tried numerous other styles and brands and this is the only one the boys have liked and KEPT on.  It definitely isn't for life saving and they have to have some swim technique to keep them upright.  When my son was 2, I would put floaties on him as well and he would bob around the pool all day.",0
Sports_and_Outdoors,5.0,"Larger than expected, but if you are familiar with HSGI gear then you will love the soft gel padding. All plate carriers will be more comfortable with this upgrade. If you have to use plate carriers for long periods of time, this is a must-have. Very very comfortable and lightweight. Best shoulder pads on the market, much better than the shellback tactical pads. Those are great too but the soft gel makes a difference.",0
Sports_and_Outdoors,5.0,"I have never been disapointed with this product. It is a great product for the money. If you have an extra pocket or you have a small purse or wallet, this is it. The only thing I would change is to make it a little more light and compact. If you have a large wallet or purse with a large pocket, I would be more inclined to",1
Sports_and_Outdoors,5.0,"This bipod is spectacular for what it is. It is a full size, 2x2, and is so small that it is difficult to attach to the bipod. The only other thing that I would suggest is to cut a small strip of tape around the bottom to secure the bipod to the bipod. I do not recommend this bipod for riding with a",1
Sports_and_Outdoors,2.0,"<div id=""video-block-R3MACS6WP225SQ"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na. ssl-images-amazon.",1
Sports_and_Outdoors,5.0,I've used countless numbers of this mat and the materials are good. The only reason I'm giving it 4 stars is because I am a firm believer that if you don't get it right it's a little difficult to grip your hand. If you do get it wrong you should definitely pay a higher price for a mat that will work.,1
Sports_and_Outdoors,5.0,Really great! It fits well. We have had the knee pads for a couple of weeks now and they are holding up fine. The seams are solid and the seams are tight. The material is nice and soft. It is a good value for the price.I bought this for my husband for Christmas and he loves it! He is very happy with the item and it is,1
Sports_and_Outdoors,5.0,"Love this product. I'm 5'9"" and weigh 215lbs and these fit perfect. I have a large and am a 6'5"" guy, so they're a little tight. They don't slip down my arms and thighs. I'm a bit short for my size, so I would have to adjust my waist to accommodate them. I also have a large",1
Sports_and_Outdoors,5.0,"Excellent!  What I like most about the design is that it is easy to install and does not take up much room.  I am using it for indoor swimming, so it should hold up to daily use.  I would definitely recommend this product.I bought this for my husband for his birthday.  He's a huge fan of the military-style tactical gear and",1
Sports_and_Outdoors,5.0,"When we got these I noticed a difference in the resistance of the bands.  I was surprised to find that the bands were much more solid and the resistance was much more noticeable.  The bands are made of a material that is thin and can be easily exposed to the elements.  I haven't used them with a rain jacket, but they are very well constructed and well",1
Sports_and_Outdoors,5.0,"we use these to put in our big 20 foot canoe, for the kids to sit comfortably in the middle, but still keep a low center of gravity so we don't tip.  they work marvelously, and their construction is solid--so much better than the similar models we have found at our local outdoor stores (if we find them at all there).  The pivot points and joints where the frame joins are well built.",0
Sports_and_Outdoors,4.0,"Nice quality and great all around product but frankly. I did not need it and don't use it. Just another accessory that will be lost the time trap that Is my unfinished basement. Sorry bipod, your were created for much better things and I have disrespected you but as your an inanimate object I don't really care. If you need one, this one is great but ""think before you leap"" and save a few bucks",0
Sports_and_Outdoors,3.0,"This is a portable charger, not a back up battery. The LED is Red when uncharged and turns Blue when it has a charge. The included retractable cord is extremely thin. Should come in handy during a power failure. It's more of a novelty item than a work horse so it's pricey. Most likely due to licensing fees. Still it's a great gift for the football fan in your life. Available  for many teams.",0
Sports_and_Outdoors,5.0,"This shirt is a good quality and true to the A's colors.  I am a big guy and it still fits me after quite a few washes.  I don't think this is a fault of the shirt, but for some reason I have gotten weird grease stains on it multiple times.  Thankfully, with a little prewash they come out easily, but I don't know why it happens on this shirt a lot.",0
Sports_and_Outdoors,1.0,"The description on this erroneously states that it will work for .45 ACP.  It doesn't.  If you try to load .45 ACP with this the cases constantly become hung up when ejecting into the bin.  Instead you need the #45 shell plate.  I'm sure there's nothing wrong with this plate for rifle calibers, but I don't load rifle cartridges on a progressive so its pretty much of no use to me.",0
Sports_and_Outdoors,5.0,"This is our second set of these bases; the first set lasted for years.  They are very durable!  My boys (ages: 16, 13 & 10) play baseball everyday.  My youngest son always has his friends over and these bases are used over and over.  We just leave them out in the yard.  They lasted for years, before I finally needed to purchase a new set.  Definitely worth the purchase!",0
Sports_and_Outdoors,1.0,Awful shoe covers. Difficult to put on and twice as difficult to get off. Not very waterproof and lined with a microfiber fleece that is basically a sponge for any moisture that comes into contact with the sole of your shoes. I got the XXL and it barely fits on a size 8 1/2 shoe without breaking the zipper. If you thinking of thrifty shoe covers go with a plastic bag. You'll be better off.,0
Sports_and_Outdoors,5.0,"after several hard-cases - too heavy, wheels feel off, etc. , I purchased a new travel cover (club glove like) and the backbone. It is light weight and kept the clubs safe as far as I can tell. The ""latch"" is secure and does not collapse when the release button is pushed - something of a bother when I want it to collapse but better it is hard to collapse than easy.",0
Sports_and_Outdoors,3.0,"The description claims that this is an ""open carry"" item.  This is not true.  It is not a open carry, as the description says.  It is a concealed carry item.  It is not a concealed carry item.  This is an open carry item.  It is a concealed carry item.

The ""open carry"" part is the only",1
Sports_and_Outdoors,4.0,I have been carrying this for a couple years now and I have not had a problem with the extra weight. I had to replace a couple of the plastic plastic bottles when it broke and now it is holding up great. I would recommend this product to anyone. The pump does not work as well as I expected and it will not pump as much as I expected.,1
Sports_and_Outdoors,3.0,Good product at a good price. The only problem is that it comes with a small screw driver. I had to replace the screw driver by myself. This was a very large screw driver. I replaced the screw driver with a spare one. This was a big problem. The screw driver was too small for the driver and I had to replace the screw by myself.,1
Sports_and_Outdoors,3.0,These goggles are good looking and have the wide brim design.  The only reason I gave them 5 stars is because the lens is a bit small but the plastic part is great.  The only thing I would change is the size of the lenses.  I use my two sons for soccer and basketball.  They love the color and the fact that the goggles are made of plastic,1
Sports_and_Outdoors,4.0,"Cheap, large enough to hold a couple of cell phones. I also love that it's been used to store two extra rounds of ammo, both of which have a ""good"" smell. The only drawback is that the gun is a bit narrow. If you're looking for a revolver for the money, this is a good one. I'm shooting a lot of pistols and",1
Sports_and_Outdoors,1.0,I didn't expect this to be an easy to use item but it works for me. I just use it when I want to get a workout and then have a couple of drinks in it. I have had no issues with it so far.I have had several of these knives and have been impressed with their quality. I will be buying more.great productI love this product,1
Sports_and_Outdoors,3.0,"They definitely help on ice.  I have an ice pack that is around my waist and this one is a little too large for my needs.  The other two are a little too large for my needs.  It will be a little bit difficult for me to use it.

I received a free sample for an honest and unbiased review.I ordered a second set of",1
Sports_and_Outdoors,3.0,"Magnet is very strong for holding the bowl to metal surfaces, pull on parts in the bowl is not nearly as strong. I guess this is good because it makes it easier to pick up small parts, but I would have liked the hold on parts to be slightly stronger. I would also prefer that the inside surface be smooth (no raised logo) so that it would be easier to wipe clean after holding greasy parts.",0
Sports_and_Outdoors,4.0,"Ordinarily I've used basic Shimano cables when recabling family road bikes, and a more-pro-than-I friend recommended Jagwire.  As other posters have indicated the materials are in the ""non-extreme but solid"" category, and are Jagwire branded though not in retail bubble packaging. Minimal packaging is fine by me.  You could pay a bit less, or you could pay a lot more, but a set of these on hand will get a bike out the door.",0
Sports_and_Outdoors,5.0,"Bought these for 2 daughters who are into hammock camping and they are the envy of all their friends.  The built in mosquito netting as a super bonus out in the woods.  Only drawback is the straps they come with, they're strong but super simple, no built in loops.  For me, that's fine, but for the girls I went ahead and bought them some pre-looped straps that are easier to use and adjust.",0
Sports_and_Outdoors,3.0,"As Zebco's go, these are top of the line.  They cast really nice and are easy to use for non-fishermen (which is why I keep buying them for guests to use).  In freshwater they hold up well and continue to cast well, but in saltwater they turn into a pile of rust and the coating on the handle and middle section peels off.  They do seem to still be working despite that though.",0
Sports_and_Outdoors,5.0,"This low priced,compact little caller is perfect for someone who wants to get started in predator calling.

The price is hard to beat and it works very well. I measured 100 yards and the call responded to the remote every time.
It doesn't blast the country side with ear splitting howls like the $200-$400 dollar units but for the price of this unit, it can't be beat and it is more than adequate to call in a critter.",0
Sports_and_Outdoors,4.0,"First off you must know that it has a plastic lining in it so it is rain resistant.  Second you must know that it holds a lot of stuff and will get heavy about your second mile.  Third you must know that it is a great pack.

It does have some fraying on the mesh pocket on the outside but other than that it is great.  It is a good deal for the price.",0
Sports_and_Outdoors,5.0,"The amazon price is less than the price of PI Elite or Select bibs!

Great material, great chamois, and good fit........

PI makes great clothes.....I started my bike career buying the cheapest shorts i could find - although they worked at the time, i was forever spoiled when i started buying PI ......I've not gone back to the cheap brands since!

Get these while you can - not sure why they are so cheap, but they are authentic PI....",0
